"1516728870-269","http://shadowofwar.wikia.com/wiki/Artifacts","Lockpick","http://shadowofwar.wikia.com/wiki/Lockpick","Sir?","Lockpick","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Lockpick, Second Age""},{""descriptiong"":""This simple metal prod is a burglar's best friend. The pick is small and easily concealed; it can be palmed or even hidden under the tongue with minimal effort. In the hands of a skilled thief, the pick can be used to quickly and quietly defeat most locks of non-magical origin.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Sir, the situation is very confused…""},{""descriptiong"":""How is it confused? I see the prisoners escaping, running towards the gates, which seem to have flown open by sorcery or sabotage.""},{""descriptiong"":""Archers, stand down!""},{""descriptiong"":""Sir?""},{""descriptiong"":""We're not wasting good arrows on those people. They've served their purpose: They're damned, they're damned well out of my hair. Mordor can take the whole stinking lot of them.""},{""descriptiong"":""And send my compliments to the captain of the gates. I suppose he sent me this lockpick as some sort of joke.\""""},{""descriptiong"":""""}]"
"1516728838-120","http://shadowofwar.wikia.com/wiki/Artifacts","Apothecary Jar","http://shadowofwar.wikia.com/wiki/Apothecary_Jar","Memory Audio","Apothecary Jar","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Apothecary Jar, Third Age, circa 1940""},{""descriptiong"":""\""This jar once held the elixir which sustains and corrupts the Queen of the Shore. When Marwen awoke screaming from nightmares showing her the Tower of Sauron approaching Núrn she sought wisdom. She traveled to the Grey Mountains seeking answers.""},{""descriptiong"":""When she returned she brought the elixir with her, and under its influence she spent many hours staring into the sacred flame. In it she heard a calming voice and found hope for her people, if not for herself.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""The North collapses upon us. A Tower of nightmare builds in Núrnen. The Nameless One returns.""},{""descriptiong"":""Mother, take this.""},{""descriptiong"":""Thank you, my child.""},{""descriptiong"":""These visions corrode you.  And what medicine we still have is fast done away.""},{""descriptiong"":""My visions are the hope of Núrnen.  If I must sacrifice myself for my people, so be it.""},{""descriptiong"":""What happened in the Grey Mountains, mother?""},{""descriptiong"":""What happened, Lithariel?  I left with the strength we need.\""""},{""descriptiong"":""""}]"
"1516728819-18","http://shadowofwar.wikia.com/wiki/Artifacts","Torn Banner","http://shadowofwar.wikia.com/wiki/Torn_Banner","See the webs? It's Spiders. Filthy creatures. Likely coming up from the valley down south.","Torn Banner","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Torn Banner, Third Age, circa 2940""},{""descriptiong"":""Ungol have set upon and partially consumed this crimson banner representing the Dark Lord Sauron. This is not merely a symbolic act; the oversized children of Shelob are organizing against the Uruks, forming raiding parties to bring down what they consider to be invaders into their lands. Whatever truce may have existed between the factions has now ended.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Damn. They got the whole raiding party. And et the flag.""},{""descriptiong"":""See the webs? It's Spiders. Filthy creatures. Likely coming up from the valley down south.""},{""descriptiong"":""We should clear it out.""},{""descriptiong"":""You should shut your big yap. Don't nobody come back from that place.""},{""descriptiong"":""Wonder if they're working for Shelob? Sauron used to feed her, and I guess she don't remember whose pet she is. It might be time for a reminder.\""""},{""descriptiong"":""""}]"
"1516728874-285","http://shadowofwar.wikia.com/wiki/Artifacts","Iron Shackle","http://shadowofwar.wikia.com/wiki/Iron_Shackle","These captives would later throw off their shackles and begin a new life as Outcasts in Udûn. Some would keep their shackles to remind themselves of their hardship.""","Iron Shackle","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Iron Shackle, Second Age, circa 3436""},{""descriptiong"":""\""These are prisoner's shackles, leg irons to be specific. They date back to the Second Age and were most likely worn by Gondorian captives, men and women whose involuntary servitude built the Towers of the Teeth flanking the Morannon.""},{""descriptiong"":""These captives would later throw off their shackles and begin a new life as Outcasts in Udûn. Some would keep their shackles to remind themselves of their hardship.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""All right, worms. Welcome to The Black Gate. You'll be building our watchtowers for us. Hard work will be rewarded.""},{""descriptiong"":""Sir, do you mean hard work will be rewarded with a shorter sentence?""},{""descriptiong"":""You're traitors, the lot of you. Murderers and thieves. When I say rewarded, I mean I won't throw you to the Caragors.\""""},{""descriptiong"":""""}]"
"1516728866-247","http://shadowofwar.wikia.com/wiki/Artifacts","Herald's Scroll","http://shadowofwar.wikia.com/wiki/Herald%27s_Scroll","All right, you stinking lot. Shut your gobs.","Herald's Scroll","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Herald's parchment, Third Age, 2941""},{""descriptiong"":""\""Bad news has wings,\"" the saying goes. So it was with the dispatches from Erebor, heralding the Orcs' great defeat at the Battle of the Five Armies. This particular scroll made its way into Mordor carried by a messenger whose ill tidings were received less than warmly by his comrades. Though the courier's identity was never revealed, he was referred to by the Uruks, with great affection, as 'dinner.'""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""It's never good news.\nNaw, and I saw to it he didn't…""},{""descriptiong"":""All right, you stinking lot. Shut your gobs.""},{""descriptiong"":""SHUT IT!""},{""descriptiong"":""Got some terrible news, here. Terrible. Once again the filthy Humans sided with the Dwarves who had help from those sanctimonious bastards the Elves who were rescued by - and I am not making this up - the damned giant Eagles to slaughter thousands of our brethren in what we should all be calling the battle to unfairly gang up on the Orcs.""},{""descriptiong"":""Our lands get invaded, our chieftains killed, and our people murdered. Where does it end? Well, I tell you, it ends here. And it ends right now! They can't stop the march of progress. They can't stop us!\""""},{""descriptiong"":""""}]"
"1516728876-292","http://shadowofwar.wikia.com/wiki/Artifacts","Ranger's Cloak Clasp","http://shadowofwar.wikia.com/wiki/Ranger%27s_Cloak_Clasp","Tarnished Ranger's Cloak Clasp, Second Age, circa 3440","Ranger's Cloak Clasp","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Tarnished Ranger's Cloak Clasp, Second Age, circa 3440""},{""descriptiong"":""\""These decorative metal bands were used by Rangers primarily to keep their cloaks closed. As guardsmen of Gondor, Rangers were held to exacting standards by their masters, and this meant keeping their clasps polished.""},{""descriptiong"":""Rangers would use the clasps as makeshift signal devices, catching sunlight to create reflective flashes to communicate with their comrades over long distances.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""The towers will be up soon. Don't know why we're calling them the teeth. They should be called the jaw.""},{""descriptiong"":""Because they'll be hitting us there?""},{""descriptiong"":""Indeed. Right on the jaw, and as often as they can.""},{""descriptiong"":""That's a grim outlook, brother. We'll be able to see into Mordor here. And bite if necessary.\""""},{""descriptiong"":""""}]"
"1516728859-221","http://shadowofwar.wikia.com/wiki/Artifacts","Medallion Half 2, The Two Trees of Valinor","http://shadowofwar.wikia.com/wiki/Medallion_Half_2,_The_Two_Trees_of_Valinor","Here. He'd probably want you to have it. It's broken, but…","Medallion Half 2, The Two Trees of Valinor","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Shattered Medallion Half, The Two Trees of Valinor, circa 3430""},{""descriptiong"":""The Elves of Eregion crafted wonderful medallions, tokens they carried into battle for inspiration and to remind themselves of their history. This particular artifact, representing the fabled Two Trees of Valinor, appears to have been split by a particularly wicked blade wielded by a powerful foe. Its missing half may have been carried off to distant lands.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""I'm sorry. His wound was too great. I had thought…""},{""descriptiong"":""You stayed with him. It is enough.""},{""descriptiong"":""Here. He'd probably want you to have it. It's broken, but…""},{""descriptiong"":""No, human. You keep it. These are ancient things, those trees. We watch them wither and die with the cold, but always they return. We see strength in their roots and hope as they stretch into the light. Let this token remind you of the Elf you tried to save, and of the bond between your people and mine.\""""},{""descriptiong"":""""}]"
"1516728876-295","http://shadowofwar.wikia.com/wiki/Artifacts","Ranger's Cloak Clasp","http://shadowofwar.wikia.com/wiki/Ranger%27s_Cloak_Clasp","Memory Audio","Ranger's Cloak Clasp","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Tarnished Ranger's Cloak Clasp, Second Age, circa 3440""},{""descriptiong"":""\""These decorative metal bands were used by Rangers primarily to keep their cloaks closed. As guardsmen of Gondor, Rangers were held to exacting standards by their masters, and this meant keeping their clasps polished.""},{""descriptiong"":""Rangers would use the clasps as makeshift signal devices, catching sunlight to create reflective flashes to communicate with their comrades over long distances.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""The towers will be up soon. Don't know why we're calling them the teeth. They should be called the jaw.""},{""descriptiong"":""Because they'll be hitting us there?""},{""descriptiong"":""Indeed. Right on the jaw, and as often as they can.""},{""descriptiong"":""That's a grim outlook, brother. We'll be able to see into Mordor here. And bite if necessary.\""""},{""descriptiong"":""""}]"
"1516728898-404","http://shadowofwar.wikia.com/wiki/Artifacts","Hoe Blade","http://shadowofwar.wikia.com/wiki/Hoe_Blade","For saying what we're all thinking?","Hoe Blade","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Gardening Hoe Blade, Third Age, circa 2920""},{""descriptiong"":""\""Númenóreans carried a great many things with them in their great diaspora. Their journey was long and perilous, and not all who undertook it lived to see their new homes.""},{""descriptiong"":""They carried with them what they could; beyond their physical possessions, the tools and the trinkets, they also carried with them their shared dreams for a better life. Their land was consumed, but they would live on. And their relics are spread throughout Middle-earth.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""The first line in the actoul audio without reading meant to say \""He's in jail for a reason\""\n\""He's in gaol for a reason.""},{""descriptiong"":""For saying what we're all thinking?""},{""descriptiong"":""You want to live forever? Plowing this field?""},{""descriptiong"":""The Elves lord it over us! Don't they just? Sauron's right. We can live without pain, without growing old.""},{""descriptiong"":""And you want to go to war to make that happen?""},{""descriptiong"":""I want the king to listen to good ideas!""},{""descriptiong"":""Well, then, he should have nothing to do with Sauron. Fighting with the Elves is not a bad idea. It's the worst idea imaginable.\""""},{""descriptiong"":""""}]"
"1516728823-48","http://shadowofwar.wikia.com/wiki/Artifacts","Lockbox Key","http://shadowofwar.wikia.com/wiki/Lockbox_Key","These are hard times, and I need to know you can pay. Up front.","Lockbox Key","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Lockbox Key, Third Age, circa 2930""},{""descriptiong"":""This key was crafted long ago by the locksmiths of Khazad-Dûm. It is able to open a wide array of locks. It would be of great value to a burglar or spy.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""The Orcs are making things mighty difficult. This might be my last run in a long while.""},{""descriptiong"":""My wife and I… we need to… be… elsewhere.""},{""descriptiong"":""The lockbox. Open it. Now.""},{""descriptiong"":""Wh-why?""},{""descriptiong"":""These are hard times, and I need to know you can pay. Up front.""},{""descriptiong"":""Well, now. That's hardly enough for both.""},{""descriptiong"":""We've always… that's all I have! Please, my wife!""},{""descriptiong"":""Should've saved more. Now: Room for one on the boat. You decide…\""""},{""descriptiong"":""""}]"
"1516728844-146","http://shadowofwar.wikia.com/wiki/Artifacts","Coded Journal Entry #2","http://shadowofwar.wikia.com/wiki/Coded_Journal_Entry_2","In-Game Description","Coded Journal Entry 2","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Coded Journal Entry #2, Third Age, circa 2940""},{""descriptiong"":""Clever, most clever… this note, written on parchment, seems to have been written with a previously heretofore undiscovered code. It appears to be neither a skip - nor a substitution code… could it be the note is ensorcelled?""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""I wouldn't believe it if I hadn't seen it. But the Orcs here have an ally in the stinking flies.""},{""descriptiong"":""Mordor has its share of stiffs, and I had thought the flies were just getting their fill. But they're moving and attacking like one. Like they got a brain.""},{""descriptiong"":""I've tried to avoid 'em. They build nests everywhere and you can hear their buzzing all the time. The Orcs here seem to worship the pests, except, of course, when getting stung by 'em. The Orcs say they're spies? But who're they spying for? They aren't yours, are they?\""""},{""descriptiong"":""""}]"
"1516728838-125","http://shadowofwar.wikia.com/wiki/Artifacts","Apothecary Jar","http://shadowofwar.wikia.com/wiki/Apothecary_Jar","My visions are the hope of Núrnen.  If I must sacrifice myself for my people, so be it.","Apothecary Jar","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Apothecary Jar, Third Age, circa 1940""},{""descriptiong"":""\""This jar once held the elixir which sustains and corrupts the Queen of the Shore. When Marwen awoke screaming from nightmares showing her the Tower of Sauron approaching Núrn she sought wisdom. She traveled to the Grey Mountains seeking answers.""},{""descriptiong"":""When she returned she brought the elixir with her, and under its influence she spent many hours staring into the sacred flame. In it she heard a calming voice and found hope for her people, if not for herself.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""The North collapses upon us. A Tower of nightmare builds in Núrnen. The Nameless One returns.""},{""descriptiong"":""Mother, take this.""},{""descriptiong"":""Thank you, my child.""},{""descriptiong"":""These visions corrode you.  And what medicine we still have is fast done away.""},{""descriptiong"":""My visions are the hope of Núrnen.  If I must sacrifice myself for my people, so be it.""},{""descriptiong"":""What happened in the Grey Mountains, mother?""},{""descriptiong"":""What happened, Lithariel?  I left with the strength we need.\""""},{""descriptiong"":""""}]"
"1516728902-435","http://shadowofwar.wikia.com/wiki/Artifacts","Strange Rock","http://shadowofwar.wikia.com/wiki/Strange_Rock","So this rock is…","Strange Rock","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Strange Rock (volcanic) Second Age, circa 1600""},{""descriptiong"":""\""Orodruin's eruptions are sudden and violent. When the mountain awakes in fire, none are safe. The skies darken with smoke and ash, and fiery rocks are shot high into the air before landing with deadly force.""},{""descriptiong"":""This glassy, obsidian stone is one of those volcanic rocks; it dates back to the Second Age, perhaps to when the Dark Lord formed his initial bond with the volcano. These remnants of Orodruin's fury are prized for their hardness. They are often sharpened to make weapons.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Where'd you get off to, child?""},{""descriptiong"":""I found this, daddy.""},{""descriptiong"":""This kind of rock is very rare. It comes from the volcano. There!""},{""descriptiong"":""Now, Doom is a foul place, angry and mean. It will explode when Sauron is near and plotting, spitting all manner of foulness into the air: smoke and dust and rocks that burn the ground. It does this as a warning: I will not stay silent for long!""},{""descriptiong"":""Sort of like your mother.""},{""descriptiong"":""Don't tell your mother I said that.""},{""descriptiong"":""So this rock is…""},{""descriptiong"":""It is a rock, nothing more. And you needn't be afraid of a rock. Or Doom, which is silent to this very day.""},{""descriptiong"":""And, sweetie, if you need a lesson from all this, why, here's a fine one: Even a foul place like that volcano can produce beautiful things.\""""},{""descriptiong"":""""}]"
"1516728861-232","http://shadowofwar.wikia.com/wiki/Artifacts","Medallion Half 1, The Two Trees of Valinor","http://shadowofwar.wikia.com/wiki/Medallion_Half_1,_The_Two_Trees_of_Valinor","You just want to distract me. Very well. These are the Two Trees of Valinor… a symbol of the endless cycle: Life, death, and rebirth. Come closer, and I will tell you their tale. We must…","Medallion Half 1, The Two Trees of Valinor","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Shattered Medallion Half, The Two Trees of Valinor, Second Age, circa 3430""},{""descriptiong"":""Across Mordor the Two Trees of Valinor are recognized as a symbol of the light of creation and of the ancient bond between Elves and Men. This medallion half, crafted by the Elves, commemorates the original two trees of legend, whose scions now survive only in the White Tree of Gondor.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""All right… hold still. I'm afraid to say, it's going to…""},{""descriptiong"":""Aaaaaaggggh!""},{""descriptiong"":""…it's going to hurt.""},{""descriptiong"":""I've done all I can. We've called for one of your people, but I don't… in the meantime, why don't you tell me about that? The medallion you're holding…""},{""descriptiong"":""You just want to distract me. Very well. These are the Two Trees of Valinor… a symbol of the endless cycle: Life, death, and rebirth. Come closer, and I will tell you their tale. We must…""},{""descriptiong"":""…I fear we must distract ourselves from the grim happenings of this day.\""""},{""descriptiong"":""""}]"
"1516728902-438","http://shadowofwar.wikia.com/wiki/Artifacts","Strange Rock","http://shadowofwar.wikia.com/wiki/Strange_Rock","","Strange Rock","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Strange Rock (volcanic) Second Age, circa 1600""},{""descriptiong"":""\""Orodruin's eruptions are sudden and violent. When the mountain awakes in fire, none are safe. The skies darken with smoke and ash, and fiery rocks are shot high into the air before landing with deadly force.""},{""descriptiong"":""This glassy, obsidian stone is one of those volcanic rocks; it dates back to the Second Age, perhaps to when the Dark Lord formed his initial bond with the volcano. These remnants of Orodruin's fury are prized for their hardness. They are often sharpened to make weapons.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Where'd you get off to, child?""},{""descriptiong"":""I found this, daddy.""},{""descriptiong"":""This kind of rock is very rare. It comes from the volcano. There!""},{""descriptiong"":""Now, Doom is a foul place, angry and mean. It will explode when Sauron is near and plotting, spitting all manner of foulness into the air: smoke and dust and rocks that burn the ground. It does this as a warning: I will not stay silent for long!""},{""descriptiong"":""Sort of like your mother.""},{""descriptiong"":""Don't tell your mother I said that.""},{""descriptiong"":""So this rock is…""},{""descriptiong"":""It is a rock, nothing more. And you needn't be afraid of a rock. Or Doom, which is silent to this very day.""},{""descriptiong"":""And, sweetie, if you need a lesson from all this, why, here's a fine one: Even a foul place like that volcano can produce beautiful things.\""""},{""descriptiong"":""""}]"
"1516728823-49","http://shadowofwar.wikia.com/wiki/Artifacts","Lockbox Key","http://shadowofwar.wikia.com/wiki/Lockbox_Key","Well, now. That's hardly enough for both.","Lockbox Key","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Lockbox Key, Third Age, circa 2930""},{""descriptiong"":""This key was crafted long ago by the locksmiths of Khazad-Dûm. It is able to open a wide array of locks. It would be of great value to a burglar or spy.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""The Orcs are making things mighty difficult. This might be my last run in a long while.""},{""descriptiong"":""My wife and I… we need to… be… elsewhere.""},{""descriptiong"":""The lockbox. Open it. Now.""},{""descriptiong"":""Wh-why?""},{""descriptiong"":""These are hard times, and I need to know you can pay. Up front.""},{""descriptiong"":""Well, now. That's hardly enough for both.""},{""descriptiong"":""We've always… that's all I have! Please, my wife!""},{""descriptiong"":""Should've saved more. Now: Room for one on the boat. You decide…\""""},{""descriptiong"":""""}]"
"1516728838-126","http://shadowofwar.wikia.com/wiki/Artifacts","Apothecary Jar","http://shadowofwar.wikia.com/wiki/Apothecary_Jar","What happened in the Grey Mountains, mother?","Apothecary Jar","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Apothecary Jar, Third Age, circa 1940""},{""descriptiong"":""\""This jar once held the elixir which sustains and corrupts the Queen of the Shore. When Marwen awoke screaming from nightmares showing her the Tower of Sauron approaching Núrn she sought wisdom. She traveled to the Grey Mountains seeking answers.""},{""descriptiong"":""When she returned she brought the elixir with her, and under its influence she spent many hours staring into the sacred flame. In it she heard a calming voice and found hope for her people, if not for herself.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""The North collapses upon us. A Tower of nightmare builds in Núrnen. The Nameless One returns.""},{""descriptiong"":""Mother, take this.""},{""descriptiong"":""Thank you, my child.""},{""descriptiong"":""These visions corrode you.  And what medicine we still have is fast done away.""},{""descriptiong"":""My visions are the hope of Núrnen.  If I must sacrifice myself for my people, so be it.""},{""descriptiong"":""What happened in the Grey Mountains, mother?""},{""descriptiong"":""What happened, Lithariel?  I left with the strength we need.\""""},{""descriptiong"":""""}]"
"1516728836-106","http://shadowofwar.wikia.com/wiki/Artifacts","Frolum's Ring","http://shadowofwar.wikia.com/wiki/Frolum%27s_Ring","In-Game Description","Frolum's Ring","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Frolum's Ring, First Age.""},{""descriptiong"":""This ring was given to the unhappy bandit Frolum by his beloved wife as a symbol of their undying love. It was violently pulled from Frolum's hand, along with his index finger after his capture by the Dark Lord Sauron's minions. Sauron would use this ring to torment Frolum into betraying his comrades.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Who's this now?""},{""descriptiong"":""Some unhappy bandit. Name's Frolum or Gorfab or something. He was screaming for his wife. The boys laid into 'im a bit.""},{""descriptiong"":""More'n a bit. He dead?""},{""descriptiong"":""Naw. The boys know the big man's powerful livid and wants a word. This sack of dung might know where his thief pals are hiding.""},{""descriptiong"":""Strip him down. Take the ring, too, and give it to the boss; he likes that stuff. And when he wakes up…\""""},{""descriptiong"":""""}]"
"1516728889-364","http://shadowofwar.wikia.com/wiki/Artifacts","Serpentine Blade","http://shadowofwar.wikia.com/wiki/Serpentine_Blade","""Remember me, filth?","Serpentine Blade","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Serpentine Blade, Orcish, Third Age, 2942""},{""descriptiong"":""A deadly shiv, this serpentine blade has played a role in many betrayals. Uruk power struggles are legendary, weakness is not tolerated, and warriors move up in ranks by murdering their superiors. The Uruks have been roused by their recent successes in Mordor, and as the soldiers' ambition grows, weapons such as these are becoming more and more common.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Remember me, filth?""},{""descriptiong"":""What the -""},{""descriptiong"":""Change of plans, lads. I'm in charge, and we're gonna tear the Black Hand up.""},{""descriptiong"":""Don't you forget about me!""},{""descriptiong"":""Ah, yeah, right. My, uh, memory's not that good.\""""},{""descriptiong"":""""}]"
"1516728898-402","http://shadowofwar.wikia.com/wiki/Artifacts","Hoe Blade","http://shadowofwar.wikia.com/wiki/Hoe_Blade","Memory Audio","Hoe Blade","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Gardening Hoe Blade, Third Age, circa 2920""},{""descriptiong"":""\""Númenóreans carried a great many things with them in their great diaspora. Their journey was long and perilous, and not all who undertook it lived to see their new homes.""},{""descriptiong"":""They carried with them what they could; beyond their physical possessions, the tools and the trinkets, they also carried with them their shared dreams for a better life. Their land was consumed, but they would live on. And their relics are spread throughout Middle-earth.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""The first line in the actoul audio without reading meant to say \""He's in jail for a reason\""\n\""He's in gaol for a reason.""},{""descriptiong"":""For saying what we're all thinking?""},{""descriptiong"":""You want to live forever? Plowing this field?""},{""descriptiong"":""The Elves lord it over us! Don't they just? Sauron's right. We can live without pain, without growing old.""},{""descriptiong"":""And you want to go to war to make that happen?""},{""descriptiong"":""I want the king to listen to good ideas!""},{""descriptiong"":""Well, then, he should have nothing to do with Sauron. Fighting with the Elves is not a bad idea. It's the worst idea imaginable.\""""},{""descriptiong"":""""}]"
"1516728868-259","http://shadowofwar.wikia.com/wiki/Artifacts","Branding Iron","http://shadowofwar.wikia.com/wiki/Branding_Iron","It's simple, see? Do unto others quicker and harder than they'd do unto you. But at least you tried. Next time, try harder. This is going to hurt. A lot. But you'll learn who's in charge.","Branding Iron","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Branding Iron, Orcish, Third Age, 2942""},{""descriptiong"":""\""Not Old Scorchy!\"" is a common refrain among the Orcs of Udûn. It is interesting to note that while branding with red-hot irons as punishment is commonplace, with the Orcs searing the flesh of their unruly brethren as much as they do their slaves, Old Scorchy is unique, used only on the most recalcitrant.""},{""descriptiong"":""The Orcs believe Scorchy holds sorcerous powers enabling it to burn longer and hotter, and to scorch with such intensity the pain can be felt for weeks after the branding.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""All right, you. You're not so brave now, are you? Hold 'em, boys.""},{""descriptiong"":""Get your filthy hands off me!""},{""descriptiong"":""It's simple, see? Do unto others quicker and harder than they'd do unto you. But at least you tried. Next time, try harder. This is going to hurt. A lot. But you'll learn who's in charge.""},{""descriptiong"":""No! Not… not Old Scorchy! Anything but Old Scorchy!\""""},{""descriptiong"":""""}]"
"1516728849-166","http://shadowofwar.wikia.com/wiki/Artifacts","Pipeweed Pouch","http://shadowofwar.wikia.com/wiki/Pipeweed_Pouch","""Careful with the pouch, Torvin! It almost went in the fire.","Pipeweed Pouch","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Pipeweed Pouch, Spider's Venom Sac, Third Age, Circa 2941""},{""descriptiong"":""The pleasant smell of Pipeweed emanates from this oversized pouch. The owner of this pouch harvested both the leaves and flowers of the Pipeweed plant in equal measure; the leaves are commonly dried and smoked in pipes and the flowers chewed to create a potent narcotic. As for the pouch itself, it appears to have come from the poison sac of an Ungol.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Careful with the pouch, Torvin! It almost went in the fire.""},{""descriptiong"":""Bah, that old thing. Time to get rid of that rag. Barely keeps the Pipeweed dry.""},{""descriptiong"":""It is a rag, brother… and I'll keep this souvenir from our first hunt till it turns to dust. Remember us tracking that Great Spider through Mirkwood nearly sixty years ago - then drawing her out using live bait.""},{""descriptiong"":""Yes, but, why do I always have to be the bait?""},{""descriptiong"":""You have a quality. You make things want to kill you. It's a gift really.""},{""descriptiong"":""But Torvin, this was your first kill. Ours together. It's what made you a hunter. And I'll treasure it always, brother!\""""},{""descriptiong"":""""}]"
"1516728823-52","http://shadowofwar.wikia.com/wiki/Artifacts","Lockbox Key","http://shadowofwar.wikia.com/wiki/Lockbox_Key","","Lockbox Key","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Lockbox Key, Third Age, circa 2930""},{""descriptiong"":""This key was crafted long ago by the locksmiths of Khazad-Dûm. It is able to open a wide array of locks. It would be of great value to a burglar or spy.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""The Orcs are making things mighty difficult. This might be my last run in a long while.""},{""descriptiong"":""My wife and I… we need to… be… elsewhere.""},{""descriptiong"":""The lockbox. Open it. Now.""},{""descriptiong"":""Wh-why?""},{""descriptiong"":""These are hard times, and I need to know you can pay. Up front.""},{""descriptiong"":""Well, now. That's hardly enough for both.""},{""descriptiong"":""We've always… that's all I have! Please, my wife!""},{""descriptiong"":""Should've saved more. Now: Room for one on the boat. You decide…\""""},{""descriptiong"":""""}]"
"1516728855-199","http://shadowofwar.wikia.com/wiki/Artifacts","Ornate Cameo","http://shadowofwar.wikia.com/wiki/Ornate_Cameo","You've been drinking. You smell like a mule who's gotten into the rotgut.","Ornate Cameo","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""\""This piece may have been commissioned by Men and crafted by the Dwarves. It is known the races traded freely between each other and, in turn, with the Elves.""},{""descriptiong"":""Many fine wares would find their way into Mordor via trade facilitated by the Sea of Núrnen. Such trade routes have closed, possibly with finality, with the return of the Uruks.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Isn't it lovely, dear? The Dwarves made this!""},{""descriptiong"":""You've been drinking. You smell like a mule who's gotten into the rotgut.""},{""descriptiong"":""It's a fine anniversary present! Look at the craftsmanship!""},{""descriptiong"":""Our anniversary was last week.""},{""descriptiong"":""It was brought in from the sea!""},{""descriptiong"":""You mean you won this at the tavern. My husband. Get in the house.\""""},{""descriptiong"":""""}]"
"1516728842-139","http://shadowofwar.wikia.com/wiki/Artifacts","Coded Journal Entry #3","http://shadowofwar.wikia.com/wiki/Coded_Journal_Entry_3","Memory Audio","Coded Journal Entry 3","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Coded journal entry #3, Third Age, circa 2941""},{""descriptiong"":""This parchment contains a note, but its author and intended recipient remain, ultimately, unrevealed. Is this a dispatch of some kind? A recounting of great deeds? Poetry? The note is coded and its message remains indecipherable.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""The damn flies seem to be following me. I can't hardly go nowhere without them buzzing around.""},{""descriptiong"":""I was going to scout Thaurband, the slave city. The Orcs got a prison there, and enough people in chains to run the mines and the mills and make the city go. But there it was, one stinking fly. I could hear it buzzing, but couldn't see it or squash it.""},{""descriptiong"":""Thing was following me, I swear. I was out on a skiff, middle of the Sea of Núrnen and the fly was coming along for the ride. Like it knew! Following me, like. All the time: ZZZZZ ZZZZZ.""},{""descriptiong"":""I can't get the buzzing and humming to stop. It don't matter whether I'm sleeping or eating or squatting. I can hear 'em. They're in my damned head!""},{""descriptiong"":""MAKE… 'EM… STOP!\""""},{""descriptiong"":""""}]"
